日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
107/11/14,F1 雜柑 檸檬,61.7,31.6,7.0,32.7,3603
107/11/15,F1 雜柑 檸檬,64.7,30.6,8.7,33.1,2687
107/11/16,F1 雜柑 檸檬,64.1,31.5,6.9,33.1,2705
107/11/17,F1 雜柑 檸檬,70.3,27.2,8.2,32.0,2642
107/11/18,F1 雜柑 檸檬,80.0,37.8,14.2,41.5,2023
107/11/20,F1 雜柑 檸檬,79.2,37.8,10.9,40.7,4284
107/11/21,F1 雜柑 檸檬,69.6,35.4,9.9,37.1,3223
107/11/22,F1 雜柑 檸檬,61.2,28.4,7.1,30.7,3812
107/11/23,F1 雜柑 檸檬,61.9,30.3,7.8,32.2,3597
107/11/24,F1 雜柑 檸檬,67.6,23.6,7.1,29.1,2273
107/11/25,F1 雜柑 檸檬,69.1,27.2,8.4,31.8,2004
107/11/27,F1 雜柑 檸檬,77.4,31.9,8.6,36.3,3021
107/11/28,F1 雜柑 檸檬,78.9,35.1,9.0,38.7,2488
107/11/29,F1 雜柑 檸檬,78.1,42.3,14.9,44.0,2814
107/11/30,F1 雜柑 檸檬,71.9,28.4,9.6,33.3,3289
107/12/01,F1 雜柑 檸檬,68.6,32.7,12.0,35.8,3604
107/12/02,F1 雜柑 檸檬,67.0,21.6,8.4,28.1,3182
107/12/04,F1 雜柑 檸檬,76.6,23.8,5.3,30.7,4391
107/12/05,F1 雜柑 檸檬,84.7,35.9,9.7,40.4,3465
107/12/06,F1 雜柑 檸檬,81.4,48.8,11.8,47.9,3982
107/12/07,F1 雜柑 檸檬,74.7,40.0,10.8,41.1,2505
107/12/08,F1 雜柑 檸檬,70.6,23.6,6.0,29.5,2967
107/12/09,F1 雜柑 檸檬,76.9,24.1,7.5,31.3,3211
107/12/11,F1 雜柑 檸檬,75.3,37.9,6.8,39.1,3827
107/12/12,F1 雜柑 檸檬,70.0,30.1,5.2,33.1,4400
107/12/13,F1 雜柑 檸檬,67.2,38.9,7.0,38.2,3587
107/12/14,F1 雜柑 檸檬,67.9,37.1,9.7,37.8,2430
107/12/15,F1 雜柑 檸檬,68.7,32.3,7.7,34.7,2197
107/12/16,F1 雜柑 檸檬,70.3,35.6,7.4,36.9,1086
107/12/18,F1 雜柑 檸檬,72.6,51.4,24.2,50.2,2163
107/12/19,F1 雜柑 檸檬,78.8,49.5,15.0,48.5,1978
107/12/20,F1 雜柑 檸檬,78.5,56.8,16.8,53.2,2600
107/12/21,F1 雜柑 檸檬,74.7,48.4,13.2,46.6,2407
107/12/22,F1 雜柑 檸檬,76.7,42.5,13.8,43.6,2472
107/12/23,F1 雜柑 檸檬,78.0,39.4,15.2,42.3,2662
107/12/25,F1 雜柑 檸檬,77.7,55.1,28.5,54.3,2386
107/12/26,F1 雜柑 檸檬,73.2,39.6,13.2,41.0,2375
107/12/27,F1 雜柑 檸檬,79.6,44.8,13.9,45.6,2959
107/12/28,F1 雜柑 檸檬,76.4,50.4,12.0,47.9,3101
107/12/29,F1 雜柑 檸檬,75.0,45.2,12.2,44.6,3915
107/12/30,F1 雜柑 檸檬,77.2,33.7,10.0,37.6,1925
108/01/01,F1 雜柑 檸檬,90.8,47.6,17.9,50.3,1302
108/01/02,F1 雜柑 檸檬,90.8,53.6,12.4,52.8,1778
108/01/03,F1 雜柑 檸檬,87.2,60.3,29.6,59.5,2009
108/01/04,F1 雜柑 檸檬,81.6,57.4,23.5,55.5,3001
108/01/05,F1 雜柑 檸檬,69.8,44.6,18.0,44.3,4511
108/01/06,F1 雜柑 檸檬,66.8,42.5,16.5,42.2,2307
108/01/08,F1 雜柑 檸檬,65.4,42.2,14.8,41.3,3182
108/01/09,F1 雜柑 檸檬,57.4,40.2,18.5,39.3,2970
108/01/10,F1 雜柑 檸檬,60.8,39.2,14.1,38.5,2636
108/01/11,F1 雜柑 檸檬,51.9,36.3,16.7,35.5,2280
108/01/12,F1 雜柑 檸檬,43.8,27.9,7.9,27.1,4001
108/01/13,F1 雜柑 檸檬,50.9,21.1,9.1,24.6,1418
108/01/15,F1 雜柑 檸檬,61.3,38.4,10.5,37.4,2667
108/01/16,F1 雜柑 檸檬,59.0,37.4,10.1,36.2,2012
108/01/17,F1 雜柑 檸檬,64.8,34.5,8.7,35.4,1886
108/01/18,F1 雜柑 檸檬,71.4,37.8,8.3,38.6,2236
108/01/19,F1 雜柑 檸檬,64.4,39.8,10.0,38.7,2942
108/01/20,F1 雜柑 檸檬,62.8,45.4,18.2,43.4,2669
108/01/22,F1 雜柑 檸檬,57.1,38.5,15.5,37.7,3015
108/01/23,F1 雜柑 檸檬,64.6,49.9,28.6,48.5,1520
108/01/24,F1 雜柑 檸檬,64.5,43.9,17.9,42.8,2919
108/01/25,F1 雜柑 檸檬,61.0,39.0,11.8,38.0,3201
108/01/26,F1 雜柑 檸檬,63.3,38.1,7.5,37.0,3707
108/01/27,F1 雜柑 檸檬,66.2,38.9,10.9,38.7,1987
108/01/29,F1 雜柑 檸檬,61.1,43.9,18.6,42.2,3245
108/01/30,F1 雜柑 檸檬,80.7,50.4,18.9,50.2,2347
108/01/31,F1 雜柑 檸檬,84.2,56.9,19.3,54.8,4360
108/02/01,F1 雜柑 檸檬,83.0,50.9,10.6,49.2,7520
108/02/02,F1 雜柑 檸檬,73.3,42.1,14.4,42.8,6370
108/02/03,F1 雜柑 檸檬,66.3,31.9,11.6,34.7,5060
108/02/04,F1 雜柑 檸檬,65.7,34.4,10.9,36.0,1210
108/02/10,F1 雜柑 檸檬,73.3,40.4,17.7,42.5,3522
108/02/11,F1 雜柑 檸檬,72.3,49.7,17.8,47.8,1816
108/02/12,F1 雜柑 檸檬,63.0,36.1,13.0,36.9,3736
108/02/14,F1 雜柑 檸檬,58.0,41.5,16.8,39.9,4266
108/02/15,F1 雜柑 檸檬,52.4,31.7,11.8,31.9,3333
108/02/16,F1 雜柑 檸檬,52.0,33.8,13.9,33.5,4005
108/02/17,F1 雜柑 檸檬,53.3,30.6,12.0,31.4,1902
108/02/18,F1 雜柑 檸檬,39.9,26.2,12.5,26.2,474
108/02/19,F1 雜柑 檸檬,51.7,32.4,11.1,32.0,4170
108/02/22,F1 雜柑 檸檬,49.0,32.5,12.6,31.8,5428
108/02/23,F1 雜柑 檸檬,44.1,24.9,8.8,25.5,4088
108/02/24,F1 雜柑 檸檬,43.4,28.9,13.5,28.7,2596
108/02/26,F1 雜柑 檸檬,46.7,27.5,10.7,28.0,3672
108/02/27,F1 雜柑 檸檬,52.8,32.8,9.7,32.2,1518
108/02/28,F1 雜柑 檸檬,47.5,30.6,11.3,30.1,2216
108/03/01,F1 雜柑 檸檬,51.4,36.6,13.4,34.9,1891
108/03/02,F1 雜柑 檸檬,50.9,32.1,12.1,31.9,2591
108/03/03,F1 雜柑 檸檬,51.4,38.2,15.0,36.2,1991
108/03/05,F1 雜柑 檸檬,48.6,31.4,13.9,31.4,3515
108/03/06,F1 雜柑 檸檬,49.7,30.6,11.0,30.5,2153
108/03/07,F1 雜柑 檸檬,48.5,29.6,14.1,30.3,2685
108/03/08,F1 雜柑 檸檬,40.1,31.1,16.2,29.9,3386
108/03/09,F1 雜柑 檸檬,41.1,31.1,18.6,30.6,1364
108/03/10,F1 雜柑 檸檬,52.1,27.9,14.9,30.1,1350
108/03/12,F1 雜柑 檸檬,49.2,32.7,16.0,32.6,2309
108/03/13,F1 雜柑 檸檬,53.5,33.9,17.4,34.5,2121
108/03/14,F1 雜柑 檸檬,38.7,29.8,16.1,28.8,4360
108/03/15,F1 雜柑 檸檬,39.0,29.4,15.2,28.5,2917
108/03/16,F1 雜柑 檸檬,37.4,27.4,15.0,26.9,4548
108/03/17,F1 雜柑 檸檬,33.4,23.3,10.3,22.7,3901
108/03/19,F1 雜柑 檸檬,32.9,24.9,13.8,24.3,3221
108/03/20,F1 雜柑 檸檬,34.3,23.9,11.2,23.4,3046
108/03/21,F1 雜柑 檸檬,31.5,23.6,11.4,22.7,3049
108/03/22,F1 雜柑 檸檬,36.3,27.2,12.6,26.1,2715
108/03/23,F1 雜柑 檸檬,36.2,27.2,12.8,26.2,2746
108/03/24,F1 雜柑 檸檬,36.8,26.5,12.7,25.8,2123
108/03/26,F1 雜柑 檸檬,37.8,29.7,14.1,28.2,2438
108/03/27,F1 雜柑 檸檬,35.3,26.4,13.8,25.7,3941
108/03/28,F1 雜柑 檸檬,33.7,24.8,14.8,24.6,3750
108/03/29,F1 雜柑 檸檬,34.4,24.0,10.6,23.4,3258
108/03/30,F1 雜柑 檸檬,34.1,26.9,13.2,25.6,2742
108/03/31,F1 雜柑 檸檬,35.0,28.7,15.0,27.2,2192
108/04/02,F1 雜柑 檸檬,33.0,22.7,12.5,22.7,5282
108/04/03,F1 雜柑 檸檬,33.7,22.8,12.3,22.9,4541
108/04/04,F1 雜柑 檸檬,31.4,19.6,9.9,20.0,4718
108/04/07,F1 雜柑 檸檬,34.3,25.0,14.3,24.8,2659
108/04/09,F1 雜柑 檸檬,37.2,26.7,15.2,26.5,4142
108/04/10,F1 雜柑 檸檬,32.5,26.3,17.0,25.7,4383
108/04/11,F1 雜柑 檸檬,30.4,25.6,15.6,24.5,5377
108/04/12,F1 雜柑 檸檬,31.7,22.8,13.4,22.7,3227
108/04/13,F1 雜柑 檸檬,27.8,21.2,14.8,21.3,4701
108/04/14,F1 雜柑 檸檬,28.7,20.4,13.9,20.8,3351
108/04/16,F1 雜柑 檸檬,28.5,21.1,13.3,21.0,4078
108/04/17,F1 雜柑 檸檬,26.5,18.6,11.4,18.8,4969
108/04/18,F1 雜柑 檸檬,30.2,21.6,14.1,21.8,3162
108/04/19,F1 雜柑 檸檬,28.8,21.2,13.0,21.1,4944
108/04/20,F1 雜柑 檸檬,28.6,24.0,15.6,23.3,3338
108/04/21,F1 雜柑 檸檬,29.8,22.2,12.5,21.8,3271
108/04/23,F1 雜柑 檸檬,31.4,21.8,13.1,22.0,4486
108/04/24,F1 雜柑 檸檬,29.8,21.9,12.9,21.7,5228
108/04/25,F1 雜柑 檸檬,32.1,21.7,13.2,22.1,5100
108/04/26,F1 雜柑 檸檬,30.4,21.6,12.7,21.6,3867
108/04/27,F1 雜柑 檸檬,30.3,21.1,13.0,21.3,4994
108/04/28,F1 雜柑 檸檬,32.5,23.8,13.4,23.5,2611
108/04/30,F1 雜柑 檸檬,32.5,22.4,13.4,22.6,5566
108/05/01,F1 雜柑 檸檬,31.4,22.4,13.9,22.5,4852
108/05/02,F1 雜柑 檸檬,32.0,26.0,18.2,25.7,3543
108/05/03,F1 雜柑 檸檬,31.2,23.6,16.6,23.7,4134
108/05/04,F1 雜柑 檸檬,31.7,22.8,16.1,23.3,4264
108/05/05,F1 雜柑 檸檬,29.6,21.6,13.0,21.5,3462
108/05/07,F1 雜柑 檸檬,32.0,22.4,14.7,22.8,4800
108/05/08,F1 雜柑 檸檬,30.2,22.5,14.6,22.5,3519
108/05/09,F1 雜柑 檸檬,30.4,22.2,13.7,22.1,4834
108/05/10,F1 雜柑 檸檬,25.9,18.6,12.9,18.9,6407
108/05/11,F1 雜柑 檸檬,26.7,18.8,10.4,18.7,6187
108/05/12,F1 雜柑 檸檬,22.5,15.4,10.1,15.8,4883
108/05/14,F1 雜柑 檸檬,26.1,18.8,10.1,18.5,5071
108/05/15,F1 雜柑 檸檬,25.0,19.1,11.7,18.8,4314
108/05/17,F1 雜柑 檸檬,26.3,17.9,9.4,17.9,6997
108/05/18,F1 雜柑 檸檬,25.6,16.4,9.2,16.8,4493
108/05/19,F1 雜柑 檸檬,28.7,20.1,11.4,20.1,3570
108/05/21,F1 雜柑 檸檬,29.0,19.2,11.8,19.7,5913
108/05/22,F1 雜柑 檸檬,29.3,19.2,11.9,19.8,3654
108/05/23,F1 雜柑 檸檬,28.9,18.1,10.6,18.8,4604
108/05/24,F1 雜柑 檸檬,23.6,16.6,11.0,16.9,5959
108/05/25,F1 雜柑 檸檬,23.1,15.4,9.6,15.8,6364
108/05/26,F1 雜柑 檸檬,25.5,15.5,7.9,16.0,3068
108/05/28,F1 雜柑 檸檬,26.2,17.3,8.5,17.3,6488
108/05/29,F1 雜柑 檸檬,23.5,15.2,7.8,15.4,4903
108/05/30,F1 雜柑 檸檬,24.9,17.9,10.9,17.9,4708
108/05/31,F1 雜柑 檸檬,24.6,17.1,10.1,17.2,4516
108/06/01,F1 雜柑 檸檬,22.4,15.1,8.7,15.3,7065
108/06/02,F1 雜柑 檸檬,23.7,14.9,8.0,15.3,6994
108/06/04,F1 雜柑 檸檬,22.9,16.3,9.9,16.3,9437
108/06/05,F1 雜柑 檸檬,22.0,15.2,8.9,15.3,6939
108/06/06,F1 雜柑 檸檬,23.5,15.6,8.9,15.9,5497
108/06/07,F1 雜柑 檸檬,24.5,15.5,8.5,15.9,5653
108/06/08,F1 雜柑 檸檬,21.0,14.4,7.9,14.4,1982
108/06/11,F1 雜柑 檸檬,24.4,17.2,9.7,17.1,5517
108/06/12,F1 雜柑 檸檬,27.3,20.6,11.4,20.1,4061
108/06/13,F1 雜柑 檸檬,30.0,24.9,18.5,24.7,1758
108/06/14,F1 雜柑 檸檬,26.8,18.1,10.8,18.4,4593
108/06/15,F1 雜柑 檸檬,29.6,18.9,12.0,19.6,4027
108/06/16,F1 雜柑 檸檬,26.5,19.9,12.4,19.7,4387
108/06/18,F1 雜柑 檸檬,25.5,18.2,11.5,18.3,9537
108/06/19,F1 雜柑 檸檬,23.2,14.8,8.3,15.2,9497
108/06/20,F1 雜柑 檸檬,22.3,14.1,7.9,14.5,6969
108/06/21,F1 雜柑 檸檬,22.4,15.2,9.7,15.5,6115
108/06/22,F1 雜柑 檸檬,20.6,14.0,10.3,14.6,6420
108/06/23,F1 雜柑 檸檬,20.0,14.2,9.7,14.4,6320
108/06/25,F1 雜柑 檸檬,23.2,15.9,10.8,16.3,6364
108/06/26,F1 雜柑 檸檬,19.8,14.6,9.4,14.6,5810
108/06/27,F1 雜柑 檸檬,22.4,16.2,11.5,16.5,4398
108/06/28,F1 雜柑 檸檬,18.9,13.9,9.0,13.9,6212
108/06/29,F1 雜柑 檸檬,19.7,13.8,9.0,14.0,6803
108/06/30,F1 雜柑 檸檬,19.7,13.9,9.3,14.2,5874
108/07/02,F1 雜柑 檸檬,20.0,13.3,7.1,13.4,7973
108/07/03,F1 雜柑 檸檬,19.0,12.1,4.5,12.0,6584
108/07/04,F1 雜柑 檸檬,20.4,15.6,10.8,15.6,4191
108/07/05,F1 雜柑 檸檬,21.6,15.9,8.5,15.6,4880
108/07/06,F1 雜柑 檸檬,21.1,16.3,9.4,15.8,4084
108/07/07,F1 雜柑 檸檬,20.8,14.8,8.8,14.8,4809
108/07/09,F1 雜柑 檸檬,26.3,17.0,11.3,17.8,6593
108/07/10,F1 雜柑 檸檬,23.4,15.2,8.4,15.5,5812
108/07/11,F1 雜柑 檸檬,26.6,18.5,12.7,19.0,5496
108/07/12,F1 雜柑 檸檬,26.2,18.1,12.4,18.5,5302
108/07/13,F1 雜柑 檸檬,25.0,18.1,12.6,18.4,5954
108/07/14,F1 雜柑 檸檬,24.3,17.1,12.0,17.5,7107
108/07/16,F1 雜柑 檸檬,23.5,14.9,10.3,15.7,11142
108/07/17,F1 雜柑 檸檬,23.4,14.8,9.3,15.4,8108
108/07/18,F1 雜柑 檸檬,22.2,15.1,10.2,15.5,8141
108/07/19,F1 雜柑 檸檬,20.3,14.6,9.8,14.8,7591
108/07/20,F1 雜柑 檸檬,19.7,14.8,10.6,14.9,7651
108/07/21,F1 雜柑 檸檬,20.6,15.5,8.2,15.1,3640
108/07/23,F1 雜柑 檸檬,23.5,16.2,8.8,16.1,5605
108/07/24,F1 雜柑 檸檬,21.5,14.1,7.6,14.3,6326
108/07/25,F1 雜柑 檸檬,20.4,13.8,8.2,14.0,6383
108/07/26,F1 雜柑 檸檬,19.5,13.2,7.6,13.4,6321
108/07/27,F1 雜柑 檸檬,21.1,12.9,5.5,13.0,6153
108/07/28,F1 雜柑 檸檬,19.5,12.3,7.3,12.7,5690
108/07/30,F1 雜柑 檸檬,27.8,14.5,7.2,15.7,4975
108/07/31,F1 雜柑 檸檬,25.7,16.6,7.9,16.7,5879
108/08/01,F1 雜柑 檸檬,22.3,15.5,7.7,15.3,6222
108/08/02,F1 雜柑 檸檬,25.9,16.1,8.1,16.4,5456
108/08/03,F1 雜柑 檸檬,22.0,15.4,9.2,15.5,8189
108/08/04,F1 雜柑 檸檬,22.1,15.2,8.9,15.4,6122
108/08/06,F1 雜柑 檸檬,21.7,15.6,8.6,15.4,8290
108/08/07,F1 雜柑 檸檬,22.4,15.6,10.1,15.9,6155
108/08/08,F1 雜柑 檸檬,21.2,14.2,7.0,14.2,6849
108/08/09,F1 雜柑 檸檬,23.2,12.8,6.3,13.6,3695
108/08/10,F1 雜柑 檸檬,31.5,21.6,9.6,21.2,3504
108/08/11,F1 雜柑 檸檬,28.6,19.3,11.2,19.6,4690
108/08/13,F1 雜柑 檸檬,24.8,18.8,11.4,18.5,6455
108/08/14,F1 雜柑 檸檬,30.2,20.7,10.9,20.6,4445
108/08/15,F1 雜柑 檸檬,34.6,22.5,12.3,22.9,5667
108/08/18,F1 雜柑 檸檬,31.8,21.1,11.5,21.3,6052
108/08/20,F1 雜柑 檸檬,28.5,19.8,11.1,19.8,8802
108/08/21,F1 雜柑 檸檬,26.5,19.0,12.0,19.1,6989
108/08/22,F1 雜柑 檸檬,22.6,13.6,7.2,14.1,8018
108/08/23,F1 雜柑 檸檬,24.1,14.5,8.0,15.1,7552
108/08/24,F1 雜柑 檸檬,22.4,13.8,7.1,14.2,6954
108/08/25,F1 雜柑 檸檬,20.2,13.9,7.4,13.8,4446
108/08/27,F1 雜柑 檸檬,26.9,16.4,9.5,17.1,4670
108/08/28,F1 雜柑 檸檬,28.8,16.8,9.0,17.6,4682
108/08/29,F1 雜柑 檸檬,23.7,15.8,8.9,16.0,6344
108/08/30,F1 雜柑 檸檬,24.2,15.3,8.5,15.7,4603
108/08/31,F1 雜柑 檸檬,24.8,15.5,7.0,15.7,4817
108/09/01,F1 雜柑 檸檬,32.7,15.3,9.0,17.5,3484
108/09/03,F1 雜柑 檸檬,30.2,16.8,8.6,17.9,5776
108/09/04,F1 雜柑 檸檬,31.7,18.5,6.9,18.8,4985
108/09/05,F1 雜柑 檸檬,27.7,16.8,6.6,17.0,5096
108/09/06,F1 雜柑 檸檬,24.0,14.4,6.7,14.8,6320
108/09/07,F1 雜柑 檸檬,26.7,14.9,7.3,15.7,6273
108/09/08,F1 雜柑 檸檬,23.9,13.8,6.5,14.4,7099
108/09/10,F1 雜柑 檸檬,25.2,15.3,8.6,15.9,7854
108/09/11,F1 雜柑 檸檬,29.0,15.6,6.1,16.4,7147
108/09/12,F1 雜柑 檸檬,27.5,14.2,7.5,15.5,6410
108/09/13,F1 雜柑 檸檬,34.6,16.9,7.8,18.6,6384
108/09/14,F1 雜柑 檸檬,29.3,15.0,7.6,16.4,3161
108/09/17,F1 雜柑 檸檬,27.2,18.4,10.8,18.6,4994
108/09/18,F1 雜柑 檸檬,28.8,18.0,9.3,18.4,5421
108/09/19,F1 雜柑 檸檬,26.1,14.3,6.9,15.2,5299
108/09/20,F1 雜柑 檸檬,30.4,17.6,7.9,18.2,2981
108/09/21,F1 雜柑 檸檬,32.7,16.9,5.7,17.8,2364
108/09/22,F1 雜柑 檸檬,37.7,16.6,7.5,19.0,3280
108/09/24,F1 雜柑 檸檬,34.1,15.2,6.5,17.2,4588
108/09/25,F1 雜柑 檸檬,34.8,16.9,7.1,18.5,4492
108/09/26,F1 雜柑 檸檬,33.7,19.1,8.1,19.8,3091
108/09/27,F1 雜柑 檸檬,28.8,16.3,7.4,17.0,2773
108/09/28,F1 雜柑 檸檬,38.2,17.5,10.6,20.3,3492
108/09/29,F1 雜柑 檸檬,45.8,24.5,11.2,26.1,2422
108/10/01,F1 雜柑 檸檬,44.3,26.2,10.8,26.8,3570
108/10/02,F1 雜柑 檸檬,34.3,21.2,11.2,21.8,4922
108/10/03,F1 雜柑 檸檬,35.3,17.5,7.5,19.0,3709
108/10/04,F1 雜柑 檸檬,36.9,18.3,6.9,19.7,3456
108/10/05,F1 雜柑 檸檬,35.2,18.6,8.0,19.8,3609
108/10/06,F1 雜柑 檸檬,34.6,18.2,7.4,19.3,3292
108/10/08,F1 雜柑 檸檬,39.9,21.8,10.9,23.2,3867
108/10/09,F1 雜柑 檸檬,45.6,20.6,8.3,23.1,3431
108/10/10,F1 雜柑 檸檬,42.9,22.9,7.8,23.9,2893
108/10/11,F1 雜柑 檸檬,44.4,24.4,8.0,25.1,2969
108/10/12,F1 雜柑 檸檬,49.6,30.3,12.1,30.5,2223
108/10/13,F1 雜柑 檸檬,67.7,29.1,10.3,33.0,3313
108/10/15,F1 雜柑 檸檬,70.0,31.2,8.7,34.5,3552
108/10/16,F1 雜柑 檸檬,67.2,31.0,11.8,34.4,4858
108/10/18,F1 雜柑 檸檬,67.0,28.2,7.8,31.9,6195
108/10/19,F1 雜柑 檸檬,67.5,34.6,11.1,36.5,4290
108/10/20,F1 雜柑 檸檬,54.9,23.7,7.3,26.7,4032
108/10/22,F1 雜柑 檸檬,57.9,27.3,11.8,30.3,3962
108/10/23,F1 雜柑 檸檬,61.9,28.9,12.9,32.3,3628
108/10/24,F1 雜柑 檸檬,59.8,29.0,14.5,32.3,3423
108/10/25,F1 雜柑 檸檬,54.5,19.2,8.3,24.1,2939
108/10/26,F1 雜柑 檸檬,58.7,22.0,10.9,27.1,3441
108/10/27,F1 雜柑 檸檬,56.0,27.2,9.5,29.4,2600
108/10/29,F1 雜柑 檸檬,63.8,27.4,13.4,31.9,3969
108/10/30,F1 雜柑 檸檬,65.4,30.1,10.2,33.2,3014
108/10/31,F1 雜柑 檸檬,59.6,27.4,10.8,30.5,3325
108/11/01,F1 雜柑 檸檬,57.6,25.4,10.0,28.8,2433
108/11/02,F1 雜柑 檸檬,55.4,28.4,12.3,30.6,1890
108/11/03,F1 雜柑 檸檬,73.0,25.5,13.4,32.6,2534
108/11/05,F1 雜柑 檸檬,77.2,32.9,13.1,37.8,2576
108/11/06,F1 雜柑 檸檬,77.2,37.7,16.4,41.4,2351
108/11/07,F1 雜柑 檸檬,86.0,35.3,12.6,40.9,3461
108/11/08,F1 雜柑 檸檬,84.9,36.1,9.3,40.5,3211
108/11/09,F1 雜柑 檸檬,86.4,37.9,9.7,41.9,3336
108/11/10,F1 雜柑 檸檬,81.6,34.6,13.2,39.7,2270
108/11/12,F1 雜柑 檸檬,90.9,40.4,14.2,45.3,3467
108/11/13,F1 雜柑 檸檬,87.2,43.0,24.6,48.2,3254
108/11/15,F1 雜柑 檸檬,96.8,37.0,11.6,43.9,3862
108/11/16,F1 雜柑 檸檬,98.1,39.0,15.9,46.2,2564
108/11/17,F1 雜柑 檸檬,109.9,63.0,20.2,63.8,1492
108/11/19,F1 雜柑 檸檬,106.1,53.4,20.5,57.4,3826
108/11/20,F1 雜柑 檸檬,112.8,54.7,16.7,58.7,2251
108/11/21,F1 雜柑 檸檬,113.0,51.3,18.9,57.2,2182
108/11/22,F1 雜柑 檸檬,105.6,28.2,8.8,39.8,2244
108/11/23,F1 雜柑 檸檬,97.4,65.8,9.3,60.8,3383
108/11/24,F1 雜柑 檸檬,94.6,43.1,6.7,46.1,2486
108/11/26,F1 雜柑 檸檬,101.7,45.1,11.0,49.6,3053
108/11/27,F1 雜柑 檸檬,101.7,65.9,18.2,63.5,2855
108/11/28,F1 雜柑 檸檬,85.4,68.2,29.6,63.9,3102
108/11/29,F1 雜柑 檸檬,86.5,42.1,9.3,44.4,2238
108/11/30,F1 雜柑 檸檬,75.2,41.9,14.6,43.1,2694
108/12/01,F1 雜柑 檸檬,87.7,49.4,14.2,50.0,1145
108/12/03,F1 雜柑 檸檬,92.9,68.7,30.6,66.0,1321
108/12/04,F1 雜柑 檸檬,104.4,74.2,35.4,72.5,831
108/12/05,F1 雜柑 檸檬,110.6,78.6,31.2,75.5,1393
108/12/06,F1 雜柑 檸檬,111.6,81.9,43.4,80.1,1234
108/12/07,F1 雜柑 檸檬,139.0,109.8,62.4,106.2,777
108/12/08,F1 雜柑 檸檬,149.6,97.5,52.4,98.9,714
108/12/10,F1 雜柑 檸檬,130.0,81.9,26.6,80.5,2636
108/12/11,F1 雜柑 檸檬,110.1,80.7,36.8,77.8,2779
108/12/12,F1 雜柑 檸檬,95.2,69.2,27.0,65.9,3598
108/12/13,F1 雜柑 檸檬,94.4,58.0,16.6,57.0,2945
108/12/14,F1 雜柑 檸檬,101.5,59.5,15.1,59.0,2350
108/12/15,F1 雜柑 檸檬,99.2,68.7,16.6,64.3,1905
108/12/17,F1 雜柑 檸檬,100.2,63.7,14.2,61.1,2692
108/12/18,F1 雜柑 檸檬,95.9,50.4,12.4,51.9,2317
108/12/19,F1 雜柑 檸檬,102.2,59.4,13.3,58.7,1483
108/12/20,F1 雜柑 檸檬,125.8,74.5,22.4,74.3,1482
108/12/21,F1 雜柑 檸檬,109.8,81.8,32.5,77.6,2749
108/12/22,F1 雜柑 檸檬,102.8,64.5,16.7,62.6,1778
108/12/24,F1 雜柑 檸檬,110.2,76.0,25.0,72.6,2260
108/12/25,F1 雜柑 檸檬,105.3,77.0,33.7,74.0,1885
108/12/26,F1 雜柑 檸檬,114.3,79.8,44.6,79.6,1484
108/12/27,F1 雜柑 檸檬,119.2,85.0,32.4,81.3,2498
108/12/28,F1 雜柑 檸檬,112.2,78.8,27.4,75.2,3239
108/12/29,F1 雜柑 檸檬,108.6,84.2,42.4,80.7,1198
108/12/31,F1 雜柑 檸檬,107.4,87.6,47.4,83.5,1946
109/01/01,F1 雜柑 檸檬,105.2,81.4,35.6,77.0,1801
109/01/02,F1 雜柑 檸檬,122.5,90.0,32.6,85.0,1157
